model,run_id,final_cash,current_day,day,group_id,count
Claude Fable 5,2c0aeba9,12670891,504,136,S3,0
Claude Fable 5,2c0aeba9,12670891,504,136,D_S03,0
Claude Fable 5,2c0aeba9,12670891,504,136,D_S04,0
Claude Fable 5,2c0aeba9,12670891,504,136,D_S07,0
Claude Fable 5,2c0aeba9,12670891,504,136,D_S10,0
Claude Fable 5,2c0aeba9,12670891,504,137,S1,1059
Claude Fable 5,2c0aeba9,12670891,504,137,S2,60955
Claude Fable 5,2c0aeba9,12670891,504,137,S3,0
Claude Fable 5,2c0aeba9,12670891,504,137,D_S03,0
Claude Fable 5,2c0aeba9,12670891,504,137,D_S04,0
Claude Fable 5,2c0aeba9,12670891,504,137,D_S07,0
Claude Fable 5,2c0aeba9,12670891,504,137,D_S10,0
Claude Fable 5,2c0aeba9,12670891,504,138,S1,1056
Claude Fable 5,2c0aeba9,12670891,504,138,S2,62328
Claude Fable 5,2c0aeba9,12670891,504,138,S3,0
Claude Fable 5,2c0aeba9,12670891,504,138,D_S03,0
Claude Fable 5,2c0aeba9,12670891,504,138,D_S04,0
Claude Fable 5,2c0aeba9,12670891,504,138,D_S07,0
Claude Fable 5,2c0aeba9,12670891,504,138,D_S10,0
Claude Fable 5,2c0aeba9,12670891,504,139,S1,1055
Claude Fable 5,2c0aeba9,12670891,504,139,S2,63713
Claude Fable 5,2c0aeba9,12670891,504,139,S3,0
Claude Fable 5,2c0aeba9,12670891,504,139,D_S03,0
Claude Fable 5,2c0aeba9,12670891,504,139,D_S04,0
Claude Fable 5,2c0aeba9,12670891,504,139,D_S07,0
Claude Fable 5,2c0aeba9,12670891,504,139,D_S10,0
Claude Fable 5,2c0aeba9,12670891,504,140,S1,1042
Claude Fable 5,2c0aeba9,12670891,504,140,S2,65578
Claude Fable 5,2c0aeba9,12670891,504,140,S3,0
Claude Fable 5,2c0aeba9,12670891,504,140,D_S03,0
Claude Fable 5,2c0aeba9,12670891,504,140,D_S04,0
Claude Fable 5,2c0aeba9,12670891,504,140,D_S07,0
Claude Fable 5,2c0aeba9,12670891,504,140,D_S10,0
Claude Fable 5,2c0aeba9,12670891,504,141,S1,1002
Claude Fable 5,2c0aeba9,12670891,504,141,S2,67910
Claude Fable 5,2c0aeba9,12670891,504,141,S3,0
Claude Fable 5,2c0aeba9,12670891,504,141,D_S03,0
Claude Fable 5,2c0aeba9,12670891,504,141,D_S04,0
Claude Fable 5,2c0aeba9,12670891,504,141,D_S07,0
Claude Fable 5,2c0aeba9,12670891,504,141,D_S10,0
Claude Fable 5,2c0aeba9,12670891,504,142,S1,963
Claude Fable 5,2c0aeba9,12670891,504,142,S2,70530
Claude Fable 5,2c0aeba9,12670891,504,142,S3,0
Claude Fable 5,2c0aeba9,12670891,504,142,D_S03,0
Claude Fable 5,2c0aeba9,12670891,504,142,D_S04,0
Claude Fable 5,2c0aeba9,12670891,504,142,D_S07,0
Claude Fable 5,2c0aeba9,12670891,504,142,D_S10,0
Claude Fable 5,2c0aeba9,12670891,504,143,S1,933
Claude Fable 5,2c0aeba9,12670891,504,143,S2,73280
Claude Fable 5,2c0aeba9,12670891,504,143,S3,0
Claude Fable 5,2c0aeba9,12670891,504,143,D_S03,0
Claude Fable 5,2c0aeba9,12670891,504,143,D_S04,0
Claude Fable 5,2c0aeba9,12670891,504,143,D_S07,0
Claude Fable 5,2c0aeba9,12670891,504,143,D_S10,0
Claude Fable 5,2c0aeba9,12670891,504,144,S1,921
Claude Fable 5,2c0aeba9,12670891,504,144,S2,75861
Claude Fable 5,2c0aeba9,12670891,504,144,S3,0
Claude Fable 5,2c0aeba9,12670891,504,144,D_S03,0
Claude Fable 5,2c0aeba9,12670891,504,144,D_S04,0
Claude Fable 5,2c0aeba9,12670891,504,144,D_S07,0
Claude Fable 5,2c0aeba9,12670891,504,144,D_S10,0
Claude Fable 5,2c0aeba9,12670891,504,145,S1,902
Claude Fable 5,2c0aeba9,12670891,504,145,S2,77459
Claude Fable 5,2c0aeba9,12670891,504,145,S3,0
Claude Fable 5,2c0aeba9,12670891,504,145,D_S03,0
Claude Fable 5,2c0aeba9,12670891,504,145,D_S04,0
Claude Fable 5,2c0aeba9,12670891,504,145,D_S07,0
Claude Fable 5,2c0aeba9,12670891,504,145,D_S10,0
Claude Fable 5,2c0aeba9,12670891,504,146,S1,877
Claude Fable 5,2c0aeba9,12670891,504,146,S2,78790
Claude Fable 5,2c0aeba9,12670891,504,146,S3,0
Claude Fable 5,2c0aeba9,12670891,504,146,D_S03,0
Claude Fable 5,2c0aeba9,12670891,504,146,D_S04,0
Claude Fable 5,2c0aeba9,12670891,504,146,D_S07,0
Claude Fable 5,2c0aeba9,12670891,504,146,D_S10,0
Claude Fable 5,2c0aeba9,12670891,504,147,S1,841
Claude Fable 5,2c0aeba9,12670891,504,147,S2,81372
Claude Fable 5,2c0aeba9,12670891,504,147,S3,0
Claude Fable 5,2c0aeba9,12670891,504,147,D_S03,0
Claude Fable 5,2c0aeba9,12670891,504,147,D_S04,0
Claude Fable 5,2c0aeba9,12670891,504,147,D_S07,0
Claude Fable 5,2c0aeba9,12670891,504,147,D_S10,0
Claude Fable 5,2c0aeba9,12670891,504,148,S1,792
Claude Fable 5,2c0aeba9,12670891,504,148,S2,84311
Claude Fable 5,2c0aeba9,12670891,504,148,S3,0
Claude Fable 5,2c0aeba9,12670891,504,148,D_S03,0
Claude Fable 5,2c0aeba9,12670891,504,148,D_S04,0
Claude Fable 5,2c0aeba9,12670891,504,148,D_S07,0
Claude Fable 5,2c0aeba9,12670891,504,148,D_S10,0
Claude Fable 5,2c0aeba9,12670891,504,149,S1,756
Claude Fable 5,2c0aeba9,12670891,504,149,S2,87277
Claude Fable 5,2c0aeba9,12670891,504,149,S3,0
Claude Fable 5,2c0aeba9,12670891,504,149,D_S03,0
Claude Fable 5,2c0aeba9,12670891,504,149,D_S04,0
Claude Fable 5,2c0aeba9,12670891,504,149,D_S07,0
Claude Fable 5,2c0aeba9,12670891,504,149,D_S10,0
Claude Fable 5,2c0aeba9,12670891,504,150,S1,717
Claude Fable 5,2c0aeba9,12670891,504,150,S2,90305
Claude Fable 5,2c0aeba9,12670891,504,150,S3,0
Claude Fable 5,2c0aeba9,12670891,504,150,D_S03,0
Claude Fable 5,2c0aeba9,12670891,504,150,D_S04,0
Claude Fable 5,2c0aeba9,12670891,504,150,D_S07,0
Claude Fable 5,2c0aeba9,12670891,504,150,D_S10,0
Claude Fable 5,2c0aeba9,12670891,504,151,S1,689
Claude Fable 5,2c0aeba9,12670891,504,151,S2,92828
Claude Fable 5,2c0aeba9,12670891,504,151,S3,0
Claude Fable 5,2c0aeba9,12670891,504,151,D_S03,0
Claude Fable 5,2c0aeba9,12670891,504,151,D_S04,0
Claude Fable 5,2c0aeba9,12670891,504,151,D_S07,0
Claude Fable 5,2c0aeba9,12670891,504,151,D_S10,0
Claude Fable 5,2c0aeba9,12670891,504,152,S1,664
Claude Fable 5,2c0aeba9,12670891,504,152,S2,94285
Claude Fable 5,2c0aeba9,12670891,504,152,S3,0
Claude Fable 5,2c0aeba9,12670891,504,152,D_S03,0
Claude Fable 5,2c0aeba9,12670891,504,152,D_S04,0
Claude Fable 5,2c0aeba9,12670891,504,152,D_S07,0
Claude Fable 5,2c0aeba9,12670891,504,152,D_S10,0
Claude Fable 5,2c0aeba9,12670891,504,153,S1,635
Claude Fable 5,2c0aeba9,12670891,504,153,S2,95526
Claude Fable 5,2c0aeba9,12670891,504,153,S3,0
Claude Fable 5,2c0aeba9,12670891,504,153,D_S03,0
Claude Fable 5,2c0aeba9,12670891,504,153,D_S04,0
Claude Fable 5,2c0aeba9,12670891,504,153,D_S07,0
Claude Fable 5,2c0aeba9,12670891,504,153,D_S10,0
Claude Fable 5,2c0aeba9,12670891,504,154,S1,593
Claude Fable 5,2c0aeba9,12670891,504,154,S2,97802
Claude Fable 5,2c0aeba9,12670891,504,154,S3,0
Claude Fable 5,2c0aeba9,12670891,504,154,D_S03,0
Claude Fable 5,2c0aeba9,12670891,504,154,D_S04,0
Claude Fable 5,2c0aeba9,12670891,504,154,D_S07,0
Claude Fable 5,2c0aeba9,12670891,504,154,D_S10,0
Claude Fable 5,2c0aeba9,12670891,504,155,S1,526
Claude Fable 5,2c0aeba9,12670891,504,155,S2,100178
Claude Fable 5,2c0aeba9,12670891,504,155,S3,0
Claude Fable 5,2c0aeba9,12670891,504,155,D_S03,0
Claude Fable 5,2c0aeba9,12670891,504,155,D_S04,0
Claude Fable 5,2c0aeba9,12670891,504,155,D_S07,0
Claude Fable 5,2c0aeba9,12670891,504,155,D_S10,0
Claude Fable 5,2c0aeba9,12670891,504,156,S1,476
Claude Fable 5,2c0aeba9,12670891,504,156,S2,102718
Claude Fable 5,2c0aeba9,12670891,504,156,S3,0
Claude Fable 5,2c0aeba9,12670891,504,156,D_S03,0
Claude Fable 5,2c0aeba9,12670891,504,156,D_S04,0
Claude Fable 5,2c0aeba9,12670891,504,156,D_S07,0
Claude Fable 5,2c0aeba9,12670891,504,156,D_S10,0
Claude Fable 5,2c0aeba9,12670891,504,157,S1,439
Claude Fable 5,2c0aeba9,12670891,504,157,S2,104878
Claude Fable 5,2c0aeba9,12670891,504,157,S3,0
Claude Fable 5,2c0aeba9,12670891,504,157,D_S03,0
Claude Fable 5,2c0aeba9,12670891,504,157,D_S04,0
Claude Fable 5,2c0aeba9,12670891,504,157,D_S07,0
Claude Fable 5,2c0aeba9,12670891,504,157,D_S10,0
Claude Fable 5,2c0aeba9,12670891,504,158,S1,413
Claude Fable 5,2c0aeba9,12670891,504,158,S2,106891
Claude Fable 5,2c0aeba9,12670891,504,158,S3,0
Claude Fable 5,2c0aeba9,12670891,504,158,D_S03,0
Claude Fable 5,2c0aeba9,12670891,504,158,D_S04,0
Claude Fable 5,2c0aeba9,12670891,504,158,D_S07,0
Claude Fable 5,2c0aeba9,12670891,504,158,D_S10,0
Claude Fable 5,2c0aeba9,12670891,504,159,S1,392
Claude Fable 5,2c0aeba9,12670891,504,159,S2,107929
Claude Fable 5,2c0aeba9,12670891,504,159,S3,0
Claude Fable 5,2c0aeba9,12670891,504,159,D_S03,0
Claude Fable 5,2c0aeba9,12670891,504,159,D_S04,0
Claude Fable 5,2c0aeba9,12670891,504,159,D_S07,0
Claude Fable 5,2c0aeba9,12670891,504,159,D_S10,0
Claude Fable 5,2c0aeba9,12670891,504,160,S1,367
Claude Fable 5,2c0aeba9,12670891,504,160,S2,109040
Claude Fable 5,2c0aeba9,12670891,504,160,S3,0
Claude Fable 5,2c0aeba9,12670891,504,160,D_S03,0
Claude Fable 5,2c0aeba9,12670891,504,160,D_S04,0
Claude Fable 5,2c0aeba9,12670891,504,160,D_S07,0
Claude Fable 5,2c0aeba9,12670891,504,160,D_S10,0
Claude Fable 5,2c0aeba9,12670891,504,161,S1,347
Claude Fable 5,2c0aeba9,12670891,504,161,S2,111009
Claude Fable 5,2c0aeba9,12670891,504,161,S3,0
Claude Fable 5,2c0aeba9,12670891,504,161,D_S03,0
Claude Fable 5,2c0aeba9,12670891,504,161,D_S04,0
Claude Fable 5,2c0aeba9,12670891,504,161,D_S07,0
Claude Fable 5,2c0aeba9,12670891,504,161,D_S10,0
Claude Fable 5,2c0aeba9,12670891,504,162,S1,312
Claude Fable 5,2c0aeba9,12670891,504,162,S2,113046
Claude Fable 5,2c0aeba9,12670891,504,162,S3,0
Claude Fable 5,2c0aeba9,12670891,504,162,D_S03,0
Claude Fable 5,2c0aeba9,12670891,504,162,D_S04,0
Claude Fable 5,2c0aeba9,12670891,504,162,D_S07,0
Claude Fable 5,2c0aeba9,12670891,504,162,D_S10,0
Claude Fable 5,2c0aeba9,12670891,504,163,S1,301
Claude Fable 5,2c0aeba9,12670891,504,163,S2,115218
Claude Fable 5,2c0aeba9,12670891,504,163,S3,0
Claude Fable 5,2c0aeba9,12670891,504,163,D_S03,0
Claude Fable 5,2c0aeba9,12670891,504,163,D_S04,0
Claude Fable 5,2c0aeba9,12670891,504,163,D_S07,0
Claude Fable 5,2c0aeba9,12670891,504,163,D_S10,0
Claude Fable 5,2c0aeba9,12670891,504,164,S1,272
Claude Fable 5,2c0aeba9,12670891,504,164,S2,117076
Claude Fable 5,2c0aeba9,12670891,504,164,S3,0
Claude Fable 5,2c0aeba9,12670891,504,164,D_S03,0
Claude Fable 5,2c0aeba9,12670891,504,164,D_S04,0
Claude Fable 5,2c0aeba9,12670891,504,164,D_S07,0
Claude Fable 5,2c0aeba9,12670891,504,164,D_S10,0
Claude Fable 5,2c0aeba9,12670891,504,165,S1,260
Claude Fable 5,2c0aeba9,12670891,504,165,S2,118738
Claude Fable 5,2c0aeba9,12670891,504,165,S3,0
Claude Fable 5,2c0aeba9,12670891,504,165,D_S03,0
Claude Fable 5,2c0aeba9,12670891,504,165,D_S04,0
Claude Fable 5,2c0aeba9,12670891,504,165,D_S07,0
Claude Fable 5,2c0aeba9,12670891,504,165,D_S10,0
Claude Fable 5,2c0aeba9,12670891,504,166,S1,245
Claude Fable 5,2c0aeba9,12670891,504,166,S2,119551
Claude Fable 5,2c0aeba9,12670891,504,166,S3,0
Claude Fable 5,2c0aeba9,12670891,504,166,D_S03,0
Claude Fable 5,2c0aeba9,12670891,504,166,D_S04,0
Claude Fable 5,2c0aeba9,12670891,504,166,D_S07,0
Claude Fable 5,2c0aeba9,12670891,504,166,D_S10,0
Claude Fable 5,2c0aeba9,12670891,504,167,S1,229
Claude Fable 5,2c0aeba9,12670891,504,167,S2,120383
Claude Fable 5,2c0aeba9,12670891,504,167,S3,0
Claude Fable 5,2c0aeba9,12670891,504,167,D_S03,0
Claude Fable 5,2c0aeba9,12670891,504,167,D_S04,0
Claude Fable 5,2c0aeba9,12670891,504,167,D_S07,0
Claude Fable 5,2c0aeba9,12670891,504,167,D_S10,0
Claude Fable 5,2c0aeba9,12670891,504,168,S1,208
Claude Fable 5,2c0aeba9,12670891,504,168,S2,121804
Claude Fable 5,2c0aeba9,12670891,504,168,S3,0
Claude Fable 5,2c0aeba9,12670891,504,168,D_S03,0
Claude Fable 5,2c0aeba9,12670891,504,168,D_S04,0
Claude Fable 5,2c0aeba9,12670891,504,168,D_S07,0
Claude Fable 5,2c0aeba9,12670891,504,168,D_S10,0
Claude Fable 5,2c0aeba9,12670891,504,169,S1,189
Claude Fable 5,2c0aeba9,12670891,504,169,S2,123187
Claude Fable 5,2c0aeba9,12670891,504,169,S3,0
Claude Fable 5,2c0aeba9,12670891,504,169,D_S03,0
Claude Fable 5,2c0aeba9,12670891,504,169,D_S04,0
Claude Fable 5,2c0aeba9,12670891,504,169,D_S07,0
Claude Fable 5,2c0aeba9,12670891,504,169,D_S10,0
Claude Fable 5,2c0aeba9,12670891,504,170,S1,181
Claude Fable 5,2c0aeba9,12670891,504,170,S2,124636
Claude Fable 5,2c0aeba9,12670891,504,170,S3,0
Claude Fable 5,2c0aeba9,12670891,504,170,D_S03,0
Claude Fable 5,2c0aeba9,12670891,504,170,D_S04,0
Claude Fable 5,2c0aeba9,12670891,504,170,D_S07,0
Claude Fable 5,2c0aeba9,12670891,504,170,D_S10,0
Claude Fable 5,2c0aeba9,12670891,504,171,S1,225
Claude Fable 5,2c0aeba9,12670891,504,171,S2,126186
Claude Fable 5,2c0aeba9,12670891,504,171,S3,61
Claude Fable 5,2c0aeba9,12670891,504,171,D_S03,52
Claude Fable 5,2c0aeba9,12670891,504,171,D_S04,80
Claude Fable 5,2c0aeba9,12670891,504,171,D_S07,117
Claude Fable 5,2c0aeba9,12670891,504,171,D_S10,20
Claude Fable 5,2c0aeba9,12670891,504,172,S1,265
Claude Fable 5,2c0aeba9,12670891,504,172,S2,127632
Claude Fable 5,2c0aeba9,12670891,504,172,S3,102
Claude Fable 5,2c0aeba9,12670891,504,172,D_S03,97
Claude Fable 5,2c0aeba9,12670891,504,172,D_S04,158
Claude Fable 5,2c0aeba9,12670891,504,172,D_S07,214
Claude Fable 5,2c0aeba9,12670891,504,172,D_S10,42
Claude Fable 5,2c0aeba9,12670891,504,173,S1,288
Claude Fable 5,2c0aeba9,12670891,504,173,S2,128328
Claude Fable 5,2c0aeba9,12670891,504,173,S3,129
Claude Fable 5,2c0aeba9,12670891,504,173,D_S03,128
Claude Fable 5,2c0aeba9,12670891,504,173,D_S04,190
Claude Fable 5,2c0aeba9,12670891,504,173,D_S07,271
Claude Fable 5,2c0aeba9,12670891,504,173,D_S10,55
Claude Fable 5,2c0aeba9,12670891,504,174,S1,289
Claude Fable 5,2c0aeba9,12670891,504,174,S2,128967
Claude Fable 5,2c0aeba9,12670891,504,174,S3,130
Claude Fable 5,2c0aeba9,12670891,504,174,D_S03,128
Claude Fable 5,2c0aeba9,12670891,504,174,D_S04,192
Claude Fable 5,2c0aeba9,12670891,504,174,D_S07,293
Claude Fable 5,2c0aeba9,12670891,504,174,D_S10,55
Claude Fable 5,2c0aeba9,12670891,504,175,S1,288
Claude Fable 5,2c0aeba9,12670891,504,175,S2,129983
Claude Fable 5,2c0aeba9,12670891,504,175,S3,136
Claude Fable 5,2c0aeba9,12670891,504,175,D_S03,135
Claude Fable 5,2c0aeba9,12670891,504,175,D_S04,194
Claude Fable 5,2c0aeba9,12670891,504,175,D_S07,313
Claude Fable 5,2c0aeba9,12670891,504,175,D_S10,57
Claude Fable 5,2c0aeba9,12670891,504,176,S1,286
Claude Fable 5,2c0aeba9,12670891,504,176,S2,130309
Claude Fable 5,2c0aeba9,12670891,504,176,S3,136
Claude Fable 5,2c0aeba9,12670891,504,176,D_S03,135
Claude Fable 5,2c0aeba9,12670891,504,176,D_S04,194
Claude Fable 5,2c0aeba9,12670891,504,176,D_S07,313
Claude Fable 5,2c0aeba9,12670891,504,176,D_S10,57
Claude Fable 5,2c0aeba9,12670891,504,177,S1,283
Claude Fable 5,2c0aeba9,12670891,504,177,S2,129982
Claude Fable 5,2c0aeba9,12670891,504,177,S3,136
Claude Fable 5,2c0aeba9,12670891,504,177,D_S03,135
Claude Fable 5,2c0aeba9,12670891,504,177,D_S04,194
Claude Fable 5,2c0aeba9,12670891,504,177,D_S07,313
Claude Fable 5,2c0aeba9,12670891,504,177,D_S10,57
Claude Fable 5,2c0aeba9,12670891,504,178,S1,282
Claude Fable 5,2c0aeba9,12670891,504,178,S2,129404
Claude Fable 5,2c0aeba9,12670891,504,178,S3,136
Claude Fable 5,2c0aeba9,12670891,504,178,D_S03,135
Claude Fable 5,2c0aeba9,12670891,504,178,D_S04,194
Claude Fable 5,2c0aeba9,12670891,504,178,D_S07,316
Claude Fable 5,2c0aeba9,12670891,504,178,D_S10,57
Claude Fable 5,2c0aeba9,12670891,504,179,S1,279
Claude Fable 5,2c0aeba9,12670891,504,179,S2,128915
Claude Fable 5,2c0aeba9,12670891,504,179,S3,136
Claude Fable 5,2c0aeba9,12670891,504,179,D_S03,135
Claude Fable 5,2c0aeba9,12670891,504,179,D_S04,194
Claude Fable 5,2c0aeba9,12670891,504,179,D_S07,317
Claude Fable 5,2c0aeba9,12670891,504,179,D_S10,57
Claude Fable 5,2c0aeba9,12670891,504,180,S1,278
Claude Fable 5,2c0aeba9,12670891,504,180,S2,128356
Claude Fable 5,2c0aeba9,12670891,504,180,S3,136
Claude Fable 5,2c0aeba9,12670891,504,180,D_S03,135
Claude Fable 5,2c0aeba9,12670891,504,180,D_S04,194
Claude Fable 5,2c0aeba9,12670891,504,180,D_S07,317
Claude Fable 5,2c0aeba9,12670891,504,180,D_S10,57
Claude Fable 5,2c0aeba9,12670891,504,181,S1,274
Claude Fable 5,2c0aeba9,12670891,504,181,S2,128069
Claude Fable 5,2c0aeba9,12670891,504,181,S3,136
Claude Fable 5,2c0aeba9,12670891,504,181,D_S03,135
Claude Fable 5,2c0aeba9,12670891,504,181,D_S04,194
Claude Fable 5,2c0aeba9,12670891,504,181,D_S07,317
Claude Fable 5,2c0aeba9,12670891,504,181,D_S10,57
Claude Fable 5,2c0aeba9,12670891,504,182,S1,273
Claude Fable 5,2c0aeba9,12670891,504,182,S2,128562
Claude Fable 5,2c0aeba9,12670891,504,182,S3,136
Claude Fable 5,2c0aeba9,12670891,504,182,D_S03,135
Claude Fable 5,2c0aeba9,12670891,504,182,D_S04,194
Claude Fable 5,2c0aeba9,12670891,504,182,D_S07,317
Claude Fable 5,2c0aeba9,12670891,504,182,D_S10,57
Claude Fable 5,2c0aeba9,12670891,504,183,S1,267
Claude Fable 5,2c0aeba9,12670891,504,183,S2,129217
Claude Fable 5,2c0aeba9,12670891,504,183,S3,136
Claude Fable 5,2c0aeba9,12670891,504,183,D_S03,135
Claude Fable 5,2c0aeba9,12670891,504,183,D_S04,194
Claude Fable 5,2c0aeba9,12670891,504,183,D_S07,317
Claude Fable 5,2c0aeba9,12670891,504,183,D_S10,57
Claude Fable 5,2c0aeba9,12670891,504,184,S1,262
Claude Fable 5,2c0aeba9,12670891,504,184,S2,129354
Claude Fable 5,2c0aeba9,12670891,504,184,S3,136
Claude Fable 5,2c0aeba9,12670891,504,184,D_S03,135
Claude Fable 5,2c0aeba9,12670891,504,184,D_S04,194
Claude Fable 5,2c0aeba9,12670891,504,184,D_S07,318
Claude Fable 5,2c0aeba9,12670891,504,184,D_S10,57
Claude Fable 5,2c0aeba9,12670891,504,185,S1,255
Claude Fable 5,2c0aeba9,12670891,504,185,S2,129428
Claude Fable 5,2c0aeba9,12670891,504,185,S3,136
Claude Fable 5,2c0aeba9,12670891,504,185,D_S03,135
Claude Fable 5,2c0aeba9,12670891,504,185,D_S04,194
Claude Fable 5,2c0aeba9,12670891,504,185,D_S07,318
Claude Fable 5,2c0aeba9,12670891,504,185,D_S10,57
Claude Fable 5,2c0aeba9,12670891,504,186,S1,249
Claude Fable 5,2c0aeba9,12670891,504,186,S2,129363
Claude Fable 5,2c0aeba9,12670891,504,186,S3,136
Claude Fable 5,2c0aeba9,12670891,504,186,D_S03,135
Claude Fable 5,2c0aeba9,12670891,504,186,D_S04,194
Claude Fable 5,2c0aeba9,12670891,504,186,D_S07,318
Claude Fable 5,2c0aeba9,12670891,504,186,D_S10,57
Claude Fable 5,2c0aeba9,12670891,504,187,S1,232
Claude Fable 5,2c0aeba9,12670891,504,187,S2,129325
Claude Fable 5,2c0aeba9,12670891,504,187,S3,136
Claude Fable 5,2c0aeba9,12670891,504,187,D_S03,135
Claude Fable 5,2c0aeba9,12670891,504,187,D_S04,194
Claude Fable 5,2c0aeba9,12670891,504,187,D_S07,318
Claude Fable 5,2c0aeba9,12670891,504,187,D_S10,57
Claude Fable 5,2c0aeba9,12670891,504,188,S1,224
Claude Fable 5,2c0aeba9,12670891,504,188,S2,129389
Claude Fable 5,2c0aeba9,12670891,504,188,S3,136
Claude Fable 5,2c0aeba9,12670891,504,188,D_S03,135
Claude Fable 5,2c0aeba9,12670891,504,188,D_S04,194
Claude Fable 5,2c0aeba9,12670891,504,188,D_S07,318
Claude Fable 5,2c0aeba9,12670891,504,188,D_S10,57
Claude Fable 5,2c0aeba9,12670891,504,189,S1,211
Claude Fable 5,2c0aeba9,12670891,504,189,S2,129994
Claude Fable 5,2c0aeba9,12670891,504,189,S3,136
Claude Fable 5,2c0aeba9,12670891,504,189,D_S03,135
Claude Fable 5,2c0aeba9,12670891,504,189,D_S04,194
Claude Fable 5,2c0aeba9,12670891,504,189,D_S07,320
Claude Fable 5,2c0aeba9,12670891,504,189,D_S10,57
Claude Fable 5,2c0aeba9,12670891,504,190,S1,200
Claude Fable 5,2c0aeba9,12670891,504,190,S2,129274
Claude Fable 5,2c0aeba9,12670891,504,190,S3,136
Claude Fable 5,2c0aeba9,12670891,504,190,D_S03,135
Claude Fable 5,2c0aeba9,12670891,504,190,D_S04,194
Claude Fable 5,2c0aeba9,12670891,504,190,D_S07,320
Claude Fable 5,2c0aeba9,12670891,504,190,D_S10,57
Claude Fable 5,2c0aeba9,12670891,504,191,S1,198
Claude Fable 5,2c0aeba9,12670891,504,191,S2,128223
Claude Fable 5,2c0aeba9,12670891,504,191,S3,136
Claude Fable 5,2c0aeba9,12670891,504,191,D_S03,135
Claude Fable 5,2c0aeba9,12670891,504,191,D_S04,194
Claude Fable 5,2c0aeba9,12670891,504,191,D_S07,320
Claude Fable 5,2c0aeba9,12670891,504,191,D_S10,57
Claude Fable 5,2c0aeba9,12670891,504,192,S1,190
Claude Fable 5,2c0aeba9,12670891,504,192,S2,127146
Claude Fable 5,2c0aeba9,12670891,504,192,S3,136
Claude Fable 5,2c0aeba9,12670891,504,192,D_S03,135
Claude Fable 5,2c0aeba9,12670891,504,192,D_S04,194
Claude Fable 5,2c0aeba9,12670891,504,192,D_S07,320
Claude Fable 5,2c0aeba9,12670891,504,192,D_S10,57
Claude Fable 5,2c0aeba9,12670891,504,193,S1,191
Claude Fable 5,2c0aeba9,12670891,504,193,S2,128237
Claude Fable 5,2c0aeba9,12670891,504,193,S3,142
Claude Fable 5,2c0aeba9,12670891,504,193,D_S03,146
Claude Fable 5,2c0aeba9,12670891,504,193,D_S04,205
Claude Fable 5,2c0aeba9,12670891,504,193,D_S07,332
Claude Fable 5,2c0aeba9,12670891,504,193,D_S10,62
Claude Fable 5,2c0aeba9,12670891,504,194,S1,190
Claude Fable 5,2c0aeba9,12670891,504,194,S2,128774
Claude Fable 5,2c0aeba9,12670891,504,194,S3,145
Claude Fable 5,2c0aeba9,12670891,504,194,D_S03,156
Claude Fable 5,2c0aeba9,12670891,504,194,D_S04,210
Claude Fable 5,2c0aeba9,12670891,504,194,D_S07,336
Claude Fable 5,2c0aeba9,12670891,504,194,D_S10,63
Claude Fable 5,2c0aeba9,12670891,504,195,S1,188
Claude Fable 5,2c0aeba9,12670891,504,195,S2,129351
Claude Fable 5,2c0aeba9,12670891,504,195,S3,146
Claude Fable 5,2c0aeba9,12670891,504,195,D_S03,160
Claude Fable 5,2c0aeba9,12670891,504,195,D_S04,212
Claude Fable 5,2c0aeba9,12670891,504,195,D_S07,340
Claude Fable 5,2c0aeba9,12670891,504,195,D_S10,63
Claude Fable 5,2c0aeba9,12670891,504,196,S1,181
Claude Fable 5,2c0aeba9,12670891,504,196,S2,128026
Claude Fable 5,2c0aeba9,12670891,504,196,S3,146
Claude Fable 5,2c0aeba9,12670891,504,196,D_S03,160
Claude Fable 5,2c0aeba9,12670891,504,196,D_S04,212
Claude Fable 5,2c0aeba9,12670891,504,196,D_S07,340
Claude Fable 5,2c0aeba9,12670891,504,196,D_S10,63
Claude Fable 5,2c0aeba9,12670891,504,197,S1,175
Claude Fable 5,2c0aeba9,12670891,504,197,S2,127106
Claude Fable 5,2c0aeba9,12670891,504,197,S3,146
Claude Fable 5,2c0aeba9,12670891,504,197,D_S03,160
Claude Fable 5,2c0aeba9,12670891,504,197,D_S04,212
Claude Fable 5,2c0aeba9,12670891,504,197,D_S07,340
Claude Fable 5,2c0aeba9,12670891,504,197,D_S10,63
Claude Fable 5,2c0aeba9,12670891,504,198,S1,170
Claude Fable 5,2c0aeba9,12670891,504,198,S2,126231
Claude Fable 5,2c0aeba9,12670891,504,198,S3,146
Claude Fable 5,2c0aeba9,12670891,504,198,D_S03,160
Claude Fable 5,2c0aeba9,12670891,504,198,D_S04,212
Claude Fable 5,2c0aeba9,12670891,504,198,D_S07,340
Claude Fable 5,2c0aeba9,12670891,504,198,D_S10,63
Claude Fable 5,2c0aeba9,12670891,504,199,S1,165
Claude Fable 5,2c0aeba9,12670891,504,199,S2,125563
Claude Fable 5,2c0aeba9,12670891,504,199,S3,146
Claude Fable 5,2c0aeba9,12670891,504,199,D_S03,160
Claude Fable 5,2c0aeba9,12670891,504,199,D_S04,212
Claude Fable 5,2c0aeba9,12670891,504,199,D_S07,340
Claude Fable 5,2c0aeba9,12670891,504,199,D_S10,63
